"trial_number","mean_RT","sd_RT","n","se","upper","lower","model","fit"
3,2650.16913580247,1490.36722441333,81,165.596358268148,2815.76549407062,2484.57277753432,"softmax(Q) * gaze",2798.68416567694
3,2650.16913580247,1490.36722441333,81,165.596358268148,2815.76549407062,2484.57277753432,"softmax(Q) + gaze",2623.36356562636
3,2650.16913580247,1490.36722441333,81,165.596358268148,2815.76549407062,2484.57277753432,"softmax(Q + gaze)",2623.22747348511
4,2940.81024096386,1751.05556178996,83,192.203317940706,3133.01355890456,2748.60692302315,"Q",2514.5277867441
4,2940.81024096386,1751.05556178996,83,192.203317940706,3133.01355890456,2748.60692302315,"Q * gaze",2648.41006701802
4,2940.81024096386,1751.05556178996,83,192.203317940706,3133.01355890456,2748.60692302315,"Q + gaze",2497.61259634207
4,2940.81024096386,1751.05556178996,83,192.203317940706,3133.01355890456,2748.60692302315,"softmax(Q)",2641.66325360335
4,2940.81024096386,1751.05556178996,83,192.203317940706,3133.01355890456,2748.60692302315,"softmax(Q * gaze)",2547.74817139587
4,2940.81024096386,1751.05556178996,83,192.203317940706,3133.01355890456,2748.60692302315,"softmax(Q) * gaze",2739.2995980874
4,2940.81024096386,1751.05556178996,83,192.203317940706,3133.01355890456,2748.60692302315,"softmax(Q) + gaze",2575.04735388232
4,2940.81024096386,1751.05556178996,83,192.203317940706,3133.01355890456,2748.60692302315,"softmax(Q + gaze)",2580.57047413224
5,2888.03036144578,1741.3309403347,83,191.13590206299,3079.16626350877,2696.89445938279,"Q",2523.80233797869
5,2888.03036144578,1741.3309403347,83,191.13590206299,3079.16626350877,2696.89445938279,"Q * gaze",2668.10430185817
5,2888.03036144578,1741.3309403347,83,191.13590206299,3079.16626350877,2696.89445938279,"Q + gaze",2507.80099573564
5,2888.03036144578,1741.3309403347,83,191.13590206299,3079.16626350877,2696.89445938279,"softmax(Q)",2610.18644246353
5,2888.03036144578,1741.3309403347,83,191.13590206299,3079.16626350877,2696.89445938279,"softmax(Q * gaze)",2530.14287506328
5,2888.03036144578,1741.3309403347,83,191.13590206299,3079.16626350877,2696.89445938279,"softmax(Q) * gaze",2756.83866730231
5,2888.03036144578,1741.3309403347,83,191.13590206299,3079.16626350877,2696.89445938279,"softmax(Q) + gaze",2598.3494232593
5,2888.03036144578,1741.3309403347,83,191.13590206299,3079.16626350877,2696.89445938279,"softmax(Q + gaze)",2588.0141710422
6,2725.73641975309,1490.73174102713,81,165.636860114125,2891.37327986721,2560.09955963896,"Q",2562.72784971565
6,2725.73641975309,1490.73174102713,81,165.636860114125,2891.37327986721,2560.09955963896,"Q * gaze",2626.19287167668
6,2725.73641975309,1490.73174102713,81,165.636860114125,2891.37327986721,2560.09955963896,"Q + gaze",2506.6924207411
6,2725.73641975309,1490.73174102713,81,165.636860114125,2891.37327986721,2560.09955963896,"softmax(Q)",2622.10233577267
6,2725.73641975309,1490.73174102713,81,165.636860114125,2891.37327986721,2560.09955963896,"softmax(Q * gaze)",2473.55641291633
6,2725.73641975309,1490.73174102713,81,165.636860114125,2891.37327986721,2560.09955963896,"softmax(Q) * gaze",2745.06798675172
6,2725.73641975309,1490.73174102713,81,165.636860114125,2891.37327986721,2560.09955963896,"softmax(Q) + gaze",2553.72163405235
6,2725.73641975309,1490.73174102713,81,165.636860114125,2891.37327986721,2560.09955963896,"softmax(Q + gaze)",2559.33009777838
7,2637.84768292683,1439.00443887672,82,158.911456213635,2796.75913914046,2478.93622671319,"Q",2518.60834813513
7,2637.84768292683,1439.00443887672,82,158.911456213635,2796.75913914046,2478.93622671319,"Q * gaze",2664.09153958635
7,2637.84768292683,1439.00443887672,82,158.911456213635,2796.75913914046,2478.93622671319,"Q + gaze",2514.35139743446
7,2637.84768292683,1439.00443887672,82,158.911456213635,2796.75913914046,2478.93622671319,"softmax(Q)",2611.2205175257
7,2637.84768292683,1439.00443887672,82,158.911456213635,2796.75913914046,2478.93622671319,"softmax(Q * gaze)",2524.66154201037
7,2637.84768292683,1439.00443887672,82,158.911456213635,2796.75913914046,2478.93622671319,"softmax(Q) * gaze",2767.59918953473
7,2637.84768292683,1439.00443887672,82,158.911456213635,2796.75913914046,2478.93622671319,"softmax(Q) + gaze",2601.84532877652
7,2637.84768292683,1439.00443887672,82,158.911456213635,2796.75913914046,2478.93622671319,"softmax(Q + gaze)",2589.25823895552
8,2777.66804878049,1699.689472781,82,187.699302332558,2965.36735111305,2589.96874644793,"Q",2485.45799684562
8,2777.66804878049,1699.689472781,82,187.699302332558,2965.36735111305,2589.96874644793,"Q * gaze",2688.48302577967
8,2777.66804878049,1699.689472781,82,187.699302332558,2965.36735111305,2589.96874644793,"Q + gaze",2518.97598102844
8,2777.66804878049,1699.689472781,82,187.699302332558,2965.36735111305,2589.96874644793,"softmax(Q)",2606.82965718267
8,2777.66804878049,1699.689472781,82,187.699302332558,2965.36735111305,2589.96874644793,"softmax(Q * gaze)",2531.11033652191
8,2777.66804878049,1699.689472781,82,187.699302332558,2965.36735111305,2589.96874644793,"softmax(Q) * gaze",2809.06185396222
8,2777.66804878049,1699.689472781,82,187.699302332558,2965.36735111305,2589.96874644793,"softmax(Q) + gaze",2634.86904600534
8,2777.66804878049,1699.689472781,82,187.699302332558,2965.36735111305,2589.96874644793,"softmax(Q + gaze)",2608.13995004842
9,2584.298625,1441.16549530144,80,161.127200716059,2745.42582571606,2423.17142428394,"Q",2490.40267730501
9,2584.298625,1441.16549530144,80,161.127200716059,2745.42582571606,2423.17142428394,"Q * gaze",2633.6549653128
9,2584.298625,1441.16549530144,80,161.127200716059,2745.42582571606,2423.17142428394,"Q + gaze",2478.00791429031
9,2584.298625,1441.16549530144,80,161.127200716059,2745.42582571606,2423.17142428394,"softmax(Q)",2567.99782721943
9,2584.298625,1441.16549530144,80,161.127200716059,2745.42582571606,2423.17142428394,"softmax(Q * gaze)",2483.07883267274
9,2584.298625,1441.16549530144,80,161.127200716059,2745.42582571606,2423.17142428394,"softmax(Q) * gaze",2727.68623928116
9,2584.298625,1441.16549530144,80,161.127200716059,2745.42582571606,2423.17142428394,"softmax(Q) + gaze",2545.38267637417
9,2584.298625,1441.16549530144,80,161.127200716059,2745.42582571606,2423.17142428394,"softmax(Q + gaze)",2546.75151836752
10,2948.31134146341,1831.06861965853,82,202.207702016654,3150.51904348007,2746.10363944676,"Q",2464.00462223821
10,2948.31134146341,1831.06861965853,82,202.207702016654,3150.51904348007,2746.10363944676,"Q * gaze",2593.38819612259
10,2948.31134146341,1831.06861965853,82,202.207702016654,3150.51904348007,2746.10363944676,"Q + gaze",2472.99726440306
10,2948.31134146341,1831.06861965853,82,202.207702016654,3150.51904348007,2746.10363944676,"softmax(Q)",2559.53637062931
10,2948.31134146341,1831.06861965853,82,202.207702016654,3150.51904348007,2746.10363944676,"softmax(Q * gaze)",2510.4018462586
10,2948.31134146341,1831.06861965853,82,202.207702016654,3150.51904348007,2746.10363944676,"softmax(Q) * gaze",2718.96415038963
10,2948.31134146341,1831.06861965853,82,202.207702016654,3150.51904348007,2746.10363944676,"softmax(Q) + gaze",2512.85124570397
10,2948.31134146341,1831.06861965853,82,202.207702016654,3150.51904348007,2746.10363944676,"softmax(Q + gaze)",2548.67318413039
11,2632.94682926829,1468.69444739355,82,162.190169163323,2795.13699843162,2470.75666010497,"Q",2528.75042473617
11,2632.94682926829,1468.69444739355,82,162.190169163323,2795.13699843162,2470.75666010497,"Q * gaze",2606.54864974433
11,2632.94682926829,1468.69444739355,82,162.190169163323,2795.13699843162,2470.75666010497,"Q + gaze",2510.93392062075
11,2632.94682926829,1468.69444739355,82,162.190169163323,2795.13699843162,2470.75666010497,"softmax(Q)",2557.47403128617
11,2632.94682926829,1468.69444739355,82,162.190169163323,2795.13699843162,2470.75666010497,"softmax(Q * gaze)",2472.48938908642
11,2632.94682926829,1468.69444739355,82,162.190169163323,2795.13699843162,2470.75666010497,"softmax(Q) * gaze",2659.61987971819
11,2632.94682926829,1468.69444739355,82,162.190169163323,2795.13699843162,2470.75666010497,"softmax(Q) + gaze",2527.27478041513
11,2632.94682926829,1468.69444739355,82,162.190169163323,2795.13699843162,2470.75666010497,"softmax(Q + gaze)",2522.01235586096
12,2810.3143373494,1502.60179281349,83,164.931973847355,2975.24631119675,2645.38236350204,"Q",2506.47235301165
12,2810.3143373494,1502.60179281349,83,164.931973847355,2975.24631119675,2645.38236350204,"Q * gaze",2663.87723764051
12,2810.3143373494,1502.60179281349,83,164.931973847355,2975.24631119675,2645.38236350204,"Q + gaze",2515.33021649263
12,2810.3143373494,1502.60179281349,83,164.931973847355,2975.24631119675,2645.38236350204,"softmax(Q)",2574.70706401973
12,2810.3143373494,1502.60179281349,83,164.931973847355,2975.24631119675,2645.38236350204,"softmax(Q * gaze)",2539.10889693328
12,2810.3143373494,1502.60179281349,83,164.931973847355,2975.24631119675,2645.38236350204,"softmax(Q) * gaze",2713.60651820612
12,2810.3143373494,1502.60179281349,83,164.931973847355,2975.24631119675,2645.38236350204,"softmax(Q) + gaze",2535.11977200195
12,2810.3143373494,1502.60179281349,83,164.931973847355,2975.24631119675,2645.38236350204,"softmax(Q + gaze)",2566.79252548175
13,2599.58209876543,1593.58214848789,81,177.064683165321,2776.64678193075,2422.51741560011,"Q",2488.42176716485
13,2599.58209876543,1593.58214848789,81,177.064683165321,2776.64678193075,2422.51741560011,"Q * gaze",2570.30038699215
13,2599.58209876543,1593.58214848789,81,177.064683165321,2776.64678193075,2422.51741560011,"Q + gaze",2470.04736931035
13,2599.58209876543,1593.58214848789,81,177.064683165321,2776.64678193075,2422.51741560011,"softmax(Q)",2559.84176451611
13,2599.58209876543,1593.58214848789,81,177.064683165321,2776.64678193075,2422.51741560011,"softmax(Q * gaze)",2466.01032129834
13,2599.58209876543,1593.58214848789,81,177.064683165321,2776.64678193075,2422.51741560011,"softmax(Q) * gaze",2654.84037825765
13,2599.58209876543,1593.58214848789,81,177.064683165321,2776.64678193075,2422.51741560011,"softmax(Q) + gaze",2510.56992798652
13,2599.58209876543,1593.58214848789,81,177.064683165321,2776.64678193075,2422.51741560011,"softmax(Q + gaze)",2502.19806020705
14,2557.08987804878,1413.4768863989,82,156.092409636553,2713.18228768533,2400.99746841223,"Q",2513.93790081458
14,2557.08987804878,1413.4768863989,82,156.092409636553,2713.18228768533,2400.99746841223,"Q * gaze",2643.97644988944
14,2557.08987804878,1413.4768863989,82,156.092409636553,2713.18228768533,2400.99746841223,"Q + gaze",2495.59820129524
14,2557.08987804878,1413.4768863989,82,156.092409636553,2713.18228768533,2400.99746841223,"softmax(Q)",2520.92315908868
14,2557.08987804878,1413.4768863989,82,156.092409636553,2713.18228768533,2400.99746841223,"softmax(Q * gaze)",2494.74170218731
14,2557.08987804878,1413.4768863989,82,156.092409636553,2713.18228768533,2400.99746841223,"softmax(Q) * gaze",2651.96931858803
14,2557.08987804878,1413.4768863989,82,156.092409636553,2713.18228768533,2400.99746841223,"softmax(Q) + gaze",2510.74666892651
14,2557.08987804878,1413.4768863989,82,156.092409636553,2713.18228768533,2400.99746841223,"softmax(Q + gaze)",2532.06640265993
15,2723.03975609756,1618.3915390242,82,178.721447441062,2901.76120353862,2544.3183086565,"Q",2501.69464518778
15,2723.03975609756,1618.3915390242,82,178.721447441062,2901.76120353862,2544.3183086565,"Q * gaze",2675.7072238675
15,2723.03975609756,1618.3915390242,82,178.721447441062,2901.76120353862,2544.3183086565,"Q + gaze",2524.97838399426
15,2723.03975609756,1618.3915390242,82,178.721447441062,2901.76120353862,2544.3183086565,"softmax(Q)",2502.33715096516
15,2723.03975609756,1618.3915390242,82,178.721447441062,2901.76120353862,2544.3183086565,"softmax(Q * gaze)",2544.82215012506
15,2723.03975609756,1618.3915390242,82,178.721447441062,2901.76120353862,2544.3183086565,"softmax(Q) * gaze",2736.93131147768
15,2723.03975609756,1618.3915390242,82,178.721447441062,2901.76120353862,2544.3183086565,"softmax(Q) + gaze",2530.43332331386
