"","(Intercept)","trial_number_z","ev_difference_z","gaze_diff_z","OEV_z","trial_number_z:ev_difference_z","trial_number_z:gaze_diff_z","trial_number_z:OEV_z"
"68",1.25454045468398,0.38878493493603,0.550877571967262,1.19472293772087,-0.0287239919288905,0.261647354769307,-0.120968046876219,-0.101207106416206
"69",3.11977933294496,1.3162127524524,0.97375469835492,0.783141508066936,0.0583339618565965,0.380607267447288,-0.326463079999843,0.0776881937781598
"70",2.80591391991901,1.06189763881904,1.07441763887226,1.10295354009799,-0.168698262410235,0.749152305185375,-0.307474223658136,-0.150845781966842
"71",1.83305072026154,0.777834399467137,0.972138493212687,1.02616848415314,0.0206870884043323,0.475119504318479,-0.188812108113313,-0.0303511112702562
"72",0.134749919452609,0.0812683389510093,-0.0327258653396477,0.991273842509774,-0.234717569718433,-0.10757041434444,0.153989073776626,-0.208079189685765
"73",1.1641062439337,0.827251103840115,0.672161185688528,1.17679863626565,0.0205975948429582,0.404551372810514,-0.0368924247043804,0.243539562824946
"74",1.99614964542345,0.947723153333421,0.543766616744177,1.04544585353534,0.237388153976472,-0.155892410123836,-0.123397739567647,0.21347814439499
"75",1.20520454102054,0.400528577706245,0.90323119895742,0.611332992576671,0.619971981358793,0.312603622290199,-0.415226803675714,0.481963113666556
"76",2.56397160673346,1.01920479317057,0.749015713175941,1.20870294168848,-0.162216015675218,0.357758841931158,-0.175931430238811,-0.146338975741858
"77",1.15161392086851,0.39081219879498,0.513147290731921,1.27926232314056,-0.0911158758424108,0.375608095398733,-0.106392590974847,-0.0743449970591823
"78",0.571445734974468,0.304558965364951,0.0297335897692579,0.699546789050752,0.145369614553633,-0.44131953501383,0.0450259972649709,0.0847086704394498
"79",2.93273476120953,1.28569454962315,1.0162573964048,0.734782438957609,0.00780799565646912,0.649113312102375,-0.359392855986796,0.144329353959666
"80",1.88210517640218,0.728850210535021,0.74121453011956,1.47413962108944,-0.0947356876896384,0.547695621682327,-0.179800715394505,-0.0285529632154477
"81",2.51647339454409,0.90525260148638,0.829820114763468,1.33689346941287,-0.211339143199989,0.446365942052049,-0.181863459233807,-0.262726515451174
"82",1.16774176102317,0.39266988989147,0.88656021960504,0.820859192169355,0.163810573415262,0.638414137710621,-0.297751909936626,0.136697368407788
"83",2.0690617185537,0.825548890857378,0.928780880143605,1.21388375069812,-0.143835029384578,0.609251410349369,-0.187990891121863,-0.13397643507737
"84",1.86269889686525,0.823386817220724,0.79194038532249,1.00279635144125,0.192078152812743,0.315187328470782,-0.233854400347044,0.208675304462717
"85",-0.170820179874813,-0.22501485012356,0.108056623654879,1.29075529635348,-0.2695919184891,0.0947042612651331,0.130218898414123,-0.356036085213655
"86",1.79898543373931,0.610717174456252,0.918286975557629,0.705479215803599,0.0951740284060075,0.654266970338539,-0.354718366442344,0.0757488770206459
"88",0.751316191146522,0.186918727104455,0.395839165521526,0.779210129618796,-0.153455516129829,0.147146263815016,-0.0296220385128632,-0.263683261487305
"89",0.307727619717688,0.355811460875437,0.633900033120411,1.03755668803897,-0.014358758427348,0.529103329422437,-0.0227308795215986,0.138848630488051
"90",1.00546750005701,0.654020622650042,0.180603841257851,1.21161313275184,-0.306926519266079,0.0398695497651241,0.153037083005376,-0.124873017820857
