"trial_number","acc","n","se","upper","lower","model","fit"
29,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"Q * gaze",0.633734939759036
29,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"Q + gaze",0.647469879518072
29,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q)",0.745180722891566
29,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q * gaze)",0.741566265060241
29,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q) * gaze",0.702289156626506
29,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q) + gaze",0.758433734939759
30,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"Q",0.685421686746988
30,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"Q * gaze",0.694939759036145
30,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"Q + gaze",0.71
30,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"softmax(Q)",0.752289156626506
30,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"softmax(Q * gaze)",0.778072289156626
30,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"softmax(Q) * gaze",0.758192771084337
30,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"softmax(Q) + gaze",0.800843373493976
31,0.831325301204819,83,0.041102801590314,0.872428102795133,0.790222499614505,"Q",0.66289156626506
31,0.831325301204819,83,0.041102801590314,0.872428102795133,0.790222499614505,"Q * gaze",0.682409638554217
31,0.831325301204819,83,0.041102801590314,0.872428102795133,0.790222499614505,"Q + gaze",0.676626506024097
31,0.831325301204819,83,0.041102801590314,0.872428102795133,0.790222499614505,"softmax(Q)",0.751566265060241
31,0.831325301204819,83,0.041102801590314,0.872428102795133,0.790222499614505,"softmax(Q * gaze)",0.783373493975904
31,0.831325301204819,83,0.041102801590314,0.872428102795133,0.790222499614505,"softmax(Q) * gaze",0.750120481927711
31,0.831325301204819,83,0.041102801590314,0.872428102795133,0.790222499614505,"softmax(Q) + gaze",0.753012048192771
32,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"Q",0.692530120481928
32,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"Q * gaze",0.664457831325301
32,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"Q + gaze",0.670361445783132
32,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q)",0.774819277108434
32,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q * gaze)",0.738192771084337
32,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q) * gaze",0.720361445783132
32,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q) + gaze",0.753373493975904
33,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"Q",0.656506024096386
33,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"Q * gaze",0.626746987951808
33,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"Q + gaze",0.642530120481928
33,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q)",0.743132530120482
33,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q * gaze)",0.728433734939759
33,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q) * gaze",0.699397590361446
33,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q) + gaze",0.728795180722891
34,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"Q",0.656024096385542
34,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"Q * gaze",0.63433734939759
34,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"Q + gaze",0.655903614457831
34,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q)",0.759638554216868
34,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q * gaze)",0.729036144578313
34,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q) * gaze",0.690240963855422
34,0.710843373493976,83,0.049763909099261,0.760607282593237,0.661079464394715,"softmax(Q) + gaze",0.75433734939759
35,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"Q",0.680963855421687
35,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"Q * gaze",0.632289156626506
35,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"Q + gaze",0.657590361445783
35,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q)",0.773975903614458
35,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q * gaze)",0.711325301204819
35,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q) * gaze",0.707710843373494
35,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q) + gaze",0.753855421686747
36,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"Q",0.690361445783132
36,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"Q * gaze",0.696626506024096
36,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"Q + gaze",0.69722891566265
36,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"softmax(Q)",0.767228915662651
36,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"softmax(Q * gaze)",0.770963855421687
36,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"softmax(Q) * gaze",0.746144578313253
36,0.819277108433735,83,0.0422360161545184,0.861513124588253,0.777041092279217,"softmax(Q) + gaze",0.786385542168675
37,0.734939759036145,83,0.0484461332491629,0.783385892285307,0.686493625786982,"Q",0.689036144578313
37,0.734939759036145,83,0.0484461332491629,0.783385892285307,0.686493625786982,"Q * gaze",0.684819277108434
37,0.734939759036145,83,0.0484461332491629,0.783385892285307,0.686493625786982,"Q + gaze",0.680722891566265
37,0.734939759036145,83,0.0484461332491629,0.783385892285307,0.686493625786982,"softmax(Q)",0.764819277108434
37,0.734939759036145,83,0.0484461332491629,0.783385892285307,0.686493625786982,"softmax(Q * gaze)",0.754216867469879
37,0.734939759036145,83,0.0484461332491629,0.783385892285307,0.686493625786982,"softmax(Q) * gaze",0.741686746987952
37,0.734939759036145,83,0.0484461332491629,0.783385892285307,0.686493625786982,"softmax(Q) + gaze",0.770602409638554
38,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q",0.709397590361446
38,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q * gaze",0.674698795180723
38,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q + gaze",0.680722891566265
38,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q)",0.793012048192771
38,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q * gaze)",0.77710843373494
38,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q) * gaze",0.746144578313253
38,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q) + gaze",0.777590361445783
39,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q",0.693253012048193
39,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q * gaze",0.663132530120482
39,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q + gaze",0.673855421686747
39,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q)",0.777951807228915
39,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q * gaze)",0.760240963855422
39,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q) * gaze",0.731325301204819
39,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q) + gaze",0.761084337349398
40,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"Q",0.706987951807229
40,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"Q * gaze",0.675783132530121
40,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"Q + gaze",0.688072289156626
40,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q)",0.802409638554217
40,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q * gaze)",0.730120481927711
40,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q) * gaze",0.750963855421687
40,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q) + gaze",0.78433734939759
41,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"Q",0.683132530120482
41,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"Q * gaze",0.68289156626506
41,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"Q + gaze",0.695180722891566
41,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"softmax(Q)",0.787590361445783
41,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"softmax(Q * gaze)",0.78855421686747
41,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"softmax(Q) * gaze",0.763614457831325
41,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"softmax(Q) + gaze",0.796385542168675
42,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q",0.679277108433735
42,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q * gaze",0.656265060240964
42,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"Q + gaze",0.656024096385542
42,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q)",0.773975903614458
42,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q * gaze)",0.730602409638554
42,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q) * gaze",0.72710843373494
42,0.759036144578313,83,0.0469427074288118,0.805978852007125,0.712093437149501,"softmax(Q) + gaze",0.781204819277108
43,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"Q",0.684698795180723
43,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"Q * gaze",0.709277108433735
43,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"Q + gaze",0.703855421686747
43,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q)",0.778674698795181
43,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q * gaze)",0.757349397590361
43,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q) * gaze",0.775060240963856
43,0.807228915662651,83,0.0432992380606814,0.850528153723332,0.763929677601969,"softmax(Q) + gaze",0.796265060240964
44,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"Q",0.70722891566265
44,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"Q * gaze",0.65855421686747
44,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"Q + gaze",0.656024096385543
44,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"softmax(Q)",0.802771084337349
44,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"softmax(Q * gaze)",0.755903614457831
44,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"softmax(Q) * gaze",0.746506024096386
44,0.795180722891566,83,0.0442975074543163,0.839478230345883,0.75088321543725,"softmax(Q) + gaze",0.772289156626506
45,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"Q",0.701084337349397
45,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"Q * gaze",0.685662650602409
45,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"Q + gaze",0.676144578313253
45,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"softmax(Q)",0.773975903614458
45,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"softmax(Q * gaze)",0.773614457831325
45,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"softmax(Q) * gaze",0.75277108433735
45,0.783132530120482,83,0.0452351247449774,0.828367654865459,0.737897405375505,"softmax(Q) + gaze",0.784819277108434
