"subject","trial_type","acc","model","fit","t0","learn_rate","Q_beta","gaze_beta","threshold_sep","upper_bound","w_rel","theta","threshold"
4,"I",0.25,"softmax(Q)",0.244583333333333,74.267143580087,0.377614861733122,0.364863293200861,1.0350047076678,144.270579755138,378.901550123813,0.982443996764792,0.934768944883907,523.17212987895
4,"I",0.25,"softmax(Q * gaze)",0.225833333333333,74.267143580087,0.377614861733122,0.364863293200861,1.0350047076678,144.270579755138,378.901550123813,0.982443996764792,0.934768944883907,523.17212987895
4,"I",0.25,"softmax(Q) * gaze",0.247916666666667,74.267143580087,0.377614861733122,0.364863293200861,1.0350047076678,144.270579755138,378.901550123813,0.982443996764792,0.934768944883907,523.17212987895
4,"I",0.25,"softmax(Q) + gaze",0.204583333333333,74.267143580087,0.377614861733122,0.364863293200861,1.0350047076678,144.270579755138,378.901550123813,0.982443996764792,0.934768944883907,523.17212987895
4,"I",0.25,"softmax(Q + gaze)",0.210416666666667,74.267143580087,0.377614861733122,0.364863293200861,1.0350047076678,144.270579755138,378.901550123813,0.982443996764792,0.934768944883907,523.17212987895
6,"I",0.375,"Q",0.13,107.499527949537,0.185035869871198,0.313776733288534,0.458775046097053,167.487139022203,359.706797063528,0.549353730700402,4.2575816711134,527.19393608573
6,"I",0.375,"Q * gaze",0.249583333333333,107.499527949537,0.185035869871198,0.313776733288534,0.458775046097053,167.487139022203,359.706797063528,0.549353730700402,4.2575816711134,527.19393608573
6,"I",0.375,"Q + gaze",0.189583333333333,107.499527949537,0.185035869871198,0.313776733288534,0.458775046097053,167.487139022203,359.706797063528,0.549353730700402,4.2575816711134,527.19393608573
6,"I",0.375,"softmax(Q)",0.146666666666667,107.499527949537,0.185035869871198,0.313776733288534,0.458775046097053,167.487139022203,359.706797063528,0.549353730700402,4.2575816711134,527.19393608573
6,"I",0.375,"softmax(Q * gaze)",0.238333333333333,107.499527949537,0.185035869871198,0.313776733288534,0.458775046097053,167.487139022203,359.706797063528,0.549353730700402,4.2575816711134,527.19393608573
6,"I",0.375,"softmax(Q) * gaze",0.28625,107.499527949537,0.185035869871198,0.313776733288534,0.458775046097053,167.487139022203,359.706797063528,0.549353730700402,4.2575816711134,527.19393608573
6,"I",0.375,"softmax(Q) + gaze",0.149166666666667,107.499527949537,0.185035869871198,0.313776733288534,0.458775046097053,167.487139022203,359.706797063528,0.549353730700402,4.2575816711134,527.19393608573
6,"I",0.375,"softmax(Q + gaze)",0.199166666666667,107.499527949537,0.185035869871198,0.313776733288534,0.458775046097053,167.487139022203,359.706797063528,0.549353730700402,4.2575816711134,527.19393608573
7,"I",0,"Q",0.0775,155.754479674881,0.0510119973981367,0.451552628077769,0.150725294418436,115.631441769562,112.316732738581,0.994672148060478,3.06149874906855,227.948174508143
7,"I",0,"Q * gaze",0.435,155.754479674881,0.0510119973981367,0.451552628077769,0.150725294418436,115.631441769562,112.316732738581,0.994672148060478,3.06149874906855,227.948174508143
7,"I",0,"Q + gaze",0.0870833333333333,155.754479674881,0.0510119973981367,0.451552628077769,0.150725294418436,115.631441769562,112.316732738581,0.994672148060478,3.06149874906855,227.948174508143
7,"I",0,"softmax(Q)",0.0204166666666667,155.754479674881,0.0510119973981367,0.451552628077769,0.150725294418436,115.631441769562,112.316732738581,0.994672148060478,3.06149874906855,227.948174508143
7,"I",0,"softmax(Q * gaze)",0.415833333333333,155.754479674881,0.0510119973981367,0.451552628077769,0.150725294418436,115.631441769562,112.316732738581,0.994672148060478,3.06149874906855,227.948174508143
7,"I",0,"softmax(Q) * gaze",0.43875,155.754479674881,0.0510119973981367,0.451552628077769,0.150725294418436,115.631441769562,112.316732738581,0.994672148060478,3.06149874906855,227.948174508143
7,"I",0,"softmax(Q) + gaze",0.01875,155.754479674881,0.0510119973981367,0.451552628077769,0.150725294418436,115.631441769562,112.316732738581,0.994672148060478,3.06149874906855,227.948174508143
7,"I",0,"softmax(Q + gaze)",0.0208333333333333,155.754479674881,0.0510119973981367,0.451552628077769,0.150725294418436,115.631441769562,112.316732738581,0.994672148060478,3.06149874906855,227.948174508143
8,"I",0.416666666666667,"Q",0.18,129.94315364796,0.225631521199169,0.246984550050146,0.204391871421282,154.440426117432,87.7905410701577,0.698880066178773,3.41427493323919,242.23096718759
8,"I",0.416666666666667,"Q * gaze",0.31,129.94315364796,0.225631521199169,0.246984550050146,0.204391871421282,154.440426117432,87.7905410701577,0.698880066178773,3.41427493323919,242.23096718759
8,"I",0.416666666666667,"Q + gaze",0.255416666666667,129.94315364796,0.225631521199169,0.246984550050146,0.204391871421282,154.440426117432,87.7905410701577,0.698880066178773,3.41427493323919,242.23096718759
8,"I",0.416666666666667,"softmax(Q)",0.12625,129.94315364796,0.225631521199169,0.246984550050146,0.204391871421282,154.440426117432,87.7905410701577,0.698880066178773,3.41427493323919,242.23096718759
8,"I",0.416666666666667,"softmax(Q * gaze)",0.225416666666667,129.94315364796,0.225631521199169,0.246984550050146,0.204391871421282,154.440426117432,87.7905410701577,0.698880066178773,3.41427493323919,242.23096718759
8,"I",0.416666666666667,"softmax(Q) * gaze",0.1975,129.94315364796,0.225631521199169,0.246984550050146,0.204391871421282,154.440426117432,87.7905410701577,0.698880066178773,3.41427493323919,242.23096718759
8,"I",0.416666666666667,"softmax(Q) + gaze",0.145833333333333,129.94315364796,0.225631521199169,0.246984550050146,0.204391871421282,154.440426117432,87.7905410701577,0.698880066178773,3.41427493323919,242.23096718759
8,"I",0.416666666666667,"softmax(Q + gaze)",0.16625,129.94315364796,0.225631521199169,0.246984550050146,0.204391871421282,154.440426117432,87.7905410701577,0.698880066178773,3.41427493323919,242.23096718759
9,"I",0.0416666666666667,"Q",0.16,106.812279829385,0.12822727278371,0.317826945360065,0.911864733657794,146.716097984626,297.017210206635,0.995790784579985,1.97154692364049,443.733308191261
9,"I",0.0416666666666667,"Q * gaze",0.180833333333333,106.812279829385,0.12822727278371,0.317826945360065,0.911864733657794,146.716097984626,297.017210206635,0.995790784579985,1.97154692364049,443.733308191261
9,"I",0.0416666666666667,"Q + gaze",0.217083333333333,106.812279829385,0.12822727278371,0.317826945360065,0.911864733657794,146.716097984626,297.017210206635,0.995790784579985,1.97154692364049,443.733308191261
9,"I",0.0416666666666667,"softmax(Q)",0.109166666666667,106.812279829385,0.12822727278371,0.317826945360065,0.911864733657794,146.716097984626,297.017210206635,0.995790784579985,1.97154692364049,443.733308191261
9,"I",0.0416666666666667,"softmax(Q * gaze)",0.115416666666667,106.812279829385,0.12822727278371,0.317826945360065,0.911864733657794,146.716097984626,297.017210206635,0.995790784579985,1.97154692364049,443.733308191261
9,"I",0.0416666666666667,"softmax(Q) * gaze",0.107083333333333,106.812279829385,0.12822727278371,0.317826945360065,0.911864733657794,146.716097984626,297.017210206635,0.995790784579985,1.97154692364049,443.733308191261
9,"I",0.0416666666666667,"softmax(Q) + gaze",0.115833333333333,106.812279829385,0.12822727278371,0.317826945360065,0.911864733657794,146.716097984626,297.017210206635,0.995790784579985,1.97154692364049,443.733308191261
9,"I",0.0416666666666667,"softmax(Q + gaze)",0.114166666666667,106.812279829385,0.12822727278371,0.317826945360065,0.911864733657794,146.716097984626,297.017210206635,0.995790784579985,1.97154692364049,443.733308191261
10,"I",0.791666666666667,"Q",0.3475,127.739694136075,0.611357937754608,0.209904375652012,0.111507479041621,153.146332712166,154.220044252412,0.136252439771,10.1980052839385,307.366376964578
10,"I",0.791666666666667,"Q * gaze",0.387916666666667,127.739694136075,0.611357937754608,0.209904375652012,0.111507479041621,153.146332712166,154.220044252412,0.136252439771,10.1980052839385,307.366376964578
10,"I",0.791666666666667,"Q + gaze",0.341666666666667,127.739694136075,0.611357937754608,0.209904375652012,0.111507479041621,153.146332712166,154.220044252412,0.136252439771,10.1980052839385,307.366376964578
10,"I",0.791666666666667,"softmax(Q)",0.758333333333333,127.739694136075,0.611357937754608,0.209904375652012,0.111507479041621,153.146332712166,154.220044252412,0.136252439771,10.1980052839385,307.366376964578
10,"I",0.791666666666667,"softmax(Q * gaze)",0.439166666666667,127.739694136075,0.611357937754608,0.209904375652012,0.111507479041621,153.146332712166,154.220044252412,0.136252439771,10.1980052839385,307.366376964578
10,"I",0.791666666666667,"softmax(Q) * gaze",0.5875,127.739694136075,0.611357937754608,0.209904375652012,0.111507479041621,153.146332712166,154.220044252412,0.136252439771,10.1980052839385,307.366376964578
10,"I",0.791666666666667,"softmax(Q) + gaze",0.75875,127.739694136075,0.611357937754608,0.209904375652012,0.111507479041621,153.146332712166,154.220044252412,0.136252439771,10.1980052839385,307.366376964578
10,"I",0.791666666666667,"softmax(Q + gaze)",0.651666666666667,127.739694136075,0.611357937754608,0.209904375652012,0.111507479041621,153.146332712166,154.220044252412,0.136252439771,10.1980052839385,307.366376964578
11,"I",0.416666666666667,"Q",0.497083333333333,165.293719019515,0.00404326941491239,0.213585236623774,0.257273946460946,21.2357323516005,20.0972435615994,0.036966356969478,4.14031114150987,41.3329759131999
11,"I",0.416666666666667,"Q * gaze",0.480416666666667,165.293719019515,0.00404326941491239,0.213585236623774,0.257273946460946,21.2357323516005,20.0972435615994,0.036966356969478,4.14031114150987,41.3329759131999
11,"I",0.416666666666667,"Q + gaze",0.484166666666667,165.293719019515,0.00404326941491239,0.213585236623774,0.257273946460946,21.2357323516005,20.0972435615994,0.036966356969478,4.14031114150987,41.3329759131999
11,"I",0.416666666666667,"softmax(Q)",0.538333333333333,165.293719019515,0.00404326941491239,0.213585236623774,0.257273946460946,21.2357323516005,20.0972435615994,0.036966356969478,4.14031114150987,41.3329759131999
11,"I",0.416666666666667,"softmax(Q * gaze)",0.465,165.293719019515,0.00404326941491239,0.213585236623774,0.257273946460946,21.2357323516005,20.0972435615994,0.036966356969478,4.14031114150987,41.3329759131999
11,"I",0.416666666666667,"softmax(Q) * gaze",0.482083333333333,165.293719019515,0.00404326941491239,0.213585236623774,0.257273946460946,21.2357323516005,20.0972435615994,0.036966356969478,4.14031114150987,41.3329759131999
11,"I",0.416666666666667,"softmax(Q) + gaze",0.54,165.293719019515,0.00404326941491239,0.213585236623774,0.257273946460946,21.2357323516005,20.0972435615994,0.036966356969478,4.14031114150987,41.3329759131999
11,"I",0.416666666666667,"softmax(Q + gaze)",0.505416666666667,165.293719019515,0.00404326941491239,0.213585236623774,0.257273946460946,21.2357323516005,20.0972435615994,0.036966356969478,4.14031114150987,41.3329759131999
12,"I",0.25,"Q",0.185833333333333,80.6786898352986,0.210601222968314,0.279349314316798,0.586687728377113,161.801343978528,235.910871248865,0.994390946541571,2.62316349410667,397.712215227393
12,"I",0.25,"Q * gaze",0.320416666666667,80.6786898352986,0.210601222968314,0.279349314316798,0.586687728377113,161.801343978528,235.910871248865,0.994390946541571,2.62316349410667,397.712215227393
12,"I",0.25,"Q + gaze",0.204166666666667,80.6786898352986,0.210601222968314,0.279349314316798,0.586687728377113,161.801343978528,235.910871248865,0.994390946541571,2.62316349410667,397.712215227393
12,"I",0.25,"softmax(Q)",0.110416666666667,80.6786898352986,0.210601222968314,0.279349314316798,0.586687728377113,161.801343978528,235.910871248865,0.994390946541571,2.62316349410667,397.712215227393
12,"I",0.25,"softmax(Q * gaze)",0.264583333333333,80.6786898352986,0.210601222968314,0.279349314316798,0.586687728377113,161.801343978528,235.910871248865,0.994390946541571,2.62316349410667,397.712215227393
12,"I",0.25,"softmax(Q) * gaze",0.26375,80.6786898352986,0.210601222968314,0.279349314316798,0.586687728377113,161.801343978528,235.910871248865,0.994390946541571,2.62316349410667,397.712215227393
12,"I",0.25,"softmax(Q) + gaze",0.105833333333333,80.6786898352986,0.210601222968314,0.279349314316798,0.586687728377113,161.801343978528,235.910871248865,0.994390946541571,2.62316349410667,397.712215227393
12,"I",0.25,"softmax(Q + gaze)",0.16125,80.6786898352986,0.210601222968314,0.279349314316798,0.586687728377113,161.801343978528,235.910871248865,0.994390946541571,2.62316349410667,397.712215227393
13,"I",0.541666666666667,"Q",0.352083333333333,106.896338353888,0.226333385472321,0.338441581035328,0.346208216536334,145.543004879886,430.562270944244,0.371079947682349,3.0874830943427,576.10527582413
13,"I",0.541666666666667,"Q * gaze",0.37,106.896338353888,0.226333385472321,0.338441581035328,0.346208216536334,145.543004879886,430.562270944244,0.371079947682349,3.0874830943427,576.10527582413
13,"I",0.541666666666667,"Q + gaze",0.36875,106.896338353888,0.226333385472321,0.338441581035328,0.346208216536334,145.543004879886,430.562270944244,0.371079947682349,3.0874830943427,576.10527582413
13,"I",0.541666666666667,"softmax(Q)",0.445833333333333,106.896338353888,0.226333385472321,0.338441581035328,0.346208216536334,145.543004879886,430.562270944244,0.371079947682349,3.0874830943427,576.10527582413
13,"I",0.541666666666667,"softmax(Q * gaze)",0.33375,106.896338353888,0.226333385472321,0.338441581035328,0.346208216536334,145.543004879886,430.562270944244,0.371079947682349,3.0874830943427,576.10527582413
13,"I",0.541666666666667,"softmax(Q) * gaze",0.469583333333333,106.896338353888,0.226333385472321,0.338441581035328,0.346208216536334,145.543004879886,430.562270944244,0.371079947682349,3.0874830943427,576.10527582413
13,"I",0.541666666666667,"softmax(Q) + gaze",0.497916666666667,106.896338353888,0.226333385472321,0.338441581035328,0.346208216536334,145.543004879886,430.562270944244,0.371079947682349,3.0874830943427,576.10527582413
13,"I",0.541666666666667,"softmax(Q + gaze)",0.429166666666667,106.896338353888,0.226333385472321,0.338441581035328,0.346208216536334,145.543004879886,430.562270944244,0.371079947682349,3.0874830943427,576.10527582413
14,"I",0.666666666666667,"Q",0.36625,183.319514231503,0.111574435929538,0.36929679428649,0.661017024297789,124.088613495773,228.314581506525,0.37817539168431,1.2364676398625,352.403195002298
14,"I",0.666666666666667,"Q * gaze",0.4825,183.319514231503,0.111574435929538,0.36929679428649,0.661017024297789,124.088613495773,228.314581506525,0.37817539168431,1.2364676398625,352.403195002298
14,"I",0.666666666666667,"Q + gaze",0.346666666666667,183.319514231503,0.111574435929538,0.36929679428649,0.661017024297789,124.088613495773,228.314581506525,0.37817539168431,1.2364676398625,352.403195002298
14,"I",0.666666666666667,"softmax(Q)",0.387083333333333,183.319514231503,0.111574435929538,0.36929679428649,0.661017024297789,124.088613495773,228.314581506525,0.37817539168431,1.2364676398625,352.403195002298
14,"I",0.666666666666667,"softmax(Q * gaze)",0.498333333333333,183.319514231503,0.111574435929538,0.36929679428649,0.661017024297789,124.088613495773,228.314581506525,0.37817539168431,1.2364676398625,352.403195002298
14,"I",0.666666666666667,"softmax(Q) * gaze",0.503333333333333,183.319514231503,0.111574435929538,0.36929679428649,0.661017024297789,124.088613495773,228.314581506525,0.37817539168431,1.2364676398625,352.403195002298
14,"I",0.666666666666667,"softmax(Q) + gaze",0.377083333333333,183.319514231503,0.111574435929538,0.36929679428649,0.661017024297789,124.088613495773,228.314581506525,0.37817539168431,1.2364676398625,352.403195002298
14,"I",0.666666666666667,"softmax(Q + gaze)",0.42125,183.319514231503,0.111574435929538,0.36929679428649,0.661017024297789,124.088613495773,228.314581506525,0.37817539168431,1.2364676398625,352.403195002298
16,"I",0.291666666666667,"Q",0.17625,136.799111598396,0.383513157847982,0.320484698420113,0.360985068972593,73.945942633327,224.946503968781,0.85305513429727,1.79985957748115,298.892446602108
16,"I",0.291666666666667,"Q * gaze",0.315416666666667,136.799111598396,0.383513157847982,0.320484698420113,0.360985068972593,73.945942633327,224.946503968781,0.85305513429727,1.79985957748115,298.892446602108
16,"I",0.291666666666667,"Q + gaze",0.15875,136.799111598396,0.383513157847982,0.320484698420113,0.360985068972593,73.945942633327,224.946503968781,0.85305513429727,1.79985957748115,298.892446602108
16,"I",0.291666666666667,"softmax(Q)",0.132083333333333,136.799111598396,0.383513157847982,0.320484698420113,0.360985068972593,73.945942633327,224.946503968781,0.85305513429727,1.79985957748115,298.892446602108
16,"I",0.291666666666667,"softmax(Q * gaze)",0.250833333333333,136.799111598396,0.383513157847982,0.320484698420113,0.360985068972593,73.945942633327,224.946503968781,0.85305513429727,1.79985957748115,298.892446602108
16,"I",0.291666666666667,"softmax(Q) * gaze",0.279583333333333,136.799111598396,0.383513157847982,0.320484698420113,0.360985068972593,73.945942633327,224.946503968781,0.85305513429727,1.79985957748115,298.892446602108
16,"I",0.291666666666667,"softmax(Q) + gaze",0.120833333333333,136.799111598396,0.383513157847982,0.320484698420113,0.360985068972593,73.945942633327,224.946503968781,0.85305513429727,1.79985957748115,298.892446602108
16,"I",0.291666666666667,"softmax(Q + gaze)",0.152916666666667,136.799111598396,0.383513157847982,0.320484698420113,0.360985068972593,73.945942633327,224.946503968781,0.85305513429727,1.79985957748115,298.892446602108
17,"I",0.25,"Q",0.250416666666667,136.991774945952,0.339937405357446,0.323804997330693,0.463588833708884,98.7348144356893,468.52592713088,0.578948612331778,1.71213397896519,567.26074156657
17,"I",0.25,"Q * gaze",0.3675,136.991774945952,0.339937405357446,0.323804997330693,0.463588833708884,98.7348144356893,468.52592713088,0.578948612331778,1.71213397896519,567.26074156657
17,"I",0.25,"Q + gaze",0.255,136.991774945952,0.339937405357446,0.323804997330693,0.463588833708884,98.7348144356893,468.52592713088,0.578948612331778,1.71213397896519,567.26074156657
17,"I",0.25,"softmax(Q)",0.28,136.991774945952,0.339937405357446,0.323804997330693,0.463588833708884,98.7348144356893,468.52592713088,0.578948612331778,1.71213397896519,567.26074156657
17,"I",0.25,"softmax(Q * gaze)",0.325416666666667,136.991774945952,0.339937405357446,0.323804997330693,0.463588833708884,98.7348144356893,468.52592713088,0.578948612331778,1.71213397896519,567.26074156657
17,"I",0.25,"softmax(Q) * gaze",0.245833333333333,136.991774945952,0.339937405357446,0.323804997330693,0.463588833708884,98.7348144356893,468.52592713088,0.578948612331778,1.71213397896519,567.26074156657
17,"I",0.25,"softmax(Q) + gaze",0.194166666666667,136.991774945952,0.339937405357446,0.323804997330693,0.463588833708884,98.7348144356893,468.52592713088,0.578948612331778,1.71213397896519,567.26074156657
17,"I",0.25,"softmax(Q + gaze)",0.334166666666667,136.991774945952,0.339937405357446,0.323804997330693,0.463588833708884,98.7348144356893,468.52592713088,0.578948612331778,1.71213397896519,567.26074156657
18,"I",0,"Q",0.0883333333333333,108.971344537227,0.0684748119994923,0.352175999064265,0.345804732543162,199.201391653315,419.411668073207,0.994770917621067,3.99737764760273,618.613059726522
18,"I",0,"Q * gaze",0.11625,108.971344537227,0.0684748119994923,0.352175999064265,0.345804732543162,199.201391653315,419.411668073207,0.994770917621067,3.99737764760273,618.613059726522
18,"I",0,"Q + gaze",0.11375,108.971344537227,0.0684748119994923,0.352175999064265,0.345804732543162,199.201391653315,419.411668073207,0.994770917621067,3.99737764760273,618.613059726522
18,"I",0,"softmax(Q)",0.02125,108.971344537227,0.0684748119994923,0.352175999064265,0.345804732543162,199.201391653315,419.411668073207,0.994770917621067,3.99737764760273,618.613059726522
18,"I",0,"softmax(Q * gaze)",0.0570833333333333,108.971344537227,0.0684748119994923,0.352175999064265,0.345804732543162,199.201391653315,419.411668073207,0.994770917621067,3.99737764760273,618.613059726522
18,"I",0,"softmax(Q) * gaze",0.0591666666666667,108.971344537227,0.0684748119994923,0.352175999064265,0.345804732543162,199.201391653315,419.411668073207,0.994770917621067,3.99737764760273,618.613059726522
18,"I",0,"softmax(Q) + gaze",0.0404166666666667,108.971344537227,0.0684748119994923,0.352175999064265,0.345804732543162,199.201391653315,419.411668073207,0.994770917621067,3.99737764760273,618.613059726522
18,"I",0,"softmax(Q + gaze)",0.0279166666666667,108.971344537227,0.0684748119994923,0.352175999064265,0.345804732543162,199.201391653315,419.411668073207,0.994770917621067,3.99737764760273,618.613059726522
19,"I",0.166666666666667,"Q",0.12,86.7896106185698,0.151316983978225,0.283136285615892,0.0874123239264536,220.305646946694,284.612993390774,0.900621223002014,6.44997332068038,504.918640337469
19,"I",0.166666666666667,"Q * gaze",0.188333333333333,86.7896106185698,0.151316983978225,0.283136285615892,0.0874123239264536,220.305646946694,284.612993390774,0.900621223002014,6.44997332068038,504.918640337469
19,"I",0.166666666666667,"Q + gaze",0.13875,86.7896106185698,0.151316983978225,0.283136285615892,0.0874123239264536,220.305646946694,284.612993390774,0.900621223002014,6.44997332068038,504.918640337469
19,"I",0.166666666666667,"softmax(Q)",0.0379166666666667,86.7896106185698,0.151316983978225,0.283136285615892,0.0874123239264536,220.305646946694,284.612993390774,0.900621223002014,6.44997332068038,504.918640337469
19,"I",0.166666666666667,"softmax(Q * gaze)",0.124583333333333,86.7896106185698,0.151316983978225,0.283136285615892,0.0874123239264536,220.305646946694,284.612993390774,0.900621223002014,6.44997332068038,504.918640337469
19,"I",0.166666666666667,"softmax(Q) * gaze",0.0808333333333333,86.7896106185698,0.151316983978225,0.283136285615892,0.0874123239264536,220.305646946694,284.612993390774,0.900621223002014,6.44997332068038,504.918640337469
19,"I",0.166666666666667,"softmax(Q) + gaze",0.0404166666666667,86.7896106185698,0.151316983978225,0.283136285615892,0.0874123239264536,220.305646946694,284.612993390774,0.900621223002014,6.44997332068038,504.918640337469
19,"I",0.166666666666667,"softmax(Q + gaze)",0.0383333333333333,86.7896106185698,0.151316983978225,0.283136285615892,0.0874123239264536,220.305646946694,284.612993390774,0.900621223002014,6.44997332068038,504.918640337469
20,"I",0.0416666666666667,"Q",0.16875,105.92172395944,0.130380094742436,0.36508113254738,0.972451580041633,246.05122858001,293.621793191478,0.80484677748473,2.29864231945023,539.673021771488
20,"I",0.0416666666666667,"Q * gaze",0.167916666666667,105.92172395944,0.130380094742436,0.36508113254738,0.972451580041633,246.05122858001,293.621793191478,0.80484677748473,2.29864231945023,539.673021771488
20,"I",0.0416666666666667,"Q + gaze",0.1475,105.92172395944,0.130380094742436,0.36508113254738,0.972451580041633,246.05122858001,293.621793191478,0.80484677748473,2.29864231945023,539.673021771488
20,"I",0.0416666666666667,"softmax(Q)",0.0920833333333333,105.92172395944,0.130380094742436,0.36508113254738,0.972451580041633,246.05122858001,293.621793191478,0.80484677748473,2.29864231945023,539.673021771488
20,"I",0.0416666666666667,"softmax(Q * gaze)",0.0970833333333333,105.92172395944,0.130380094742436,0.36508113254738,0.972451580041633,246.05122858001,293.621793191478,0.80484677748473,2.29864231945023,539.673021771488
20,"I",0.0416666666666667,"softmax(Q) * gaze",0.120416666666667,105.92172395944,0.130380094742436,0.36508113254738,0.972451580041633,246.05122858001,293.621793191478,0.80484677748473,2.29864231945023,539.673021771488
