"trial_number","mean_RT","sd_RT","n","se","upper","lower","model","fit"
9,1744.6358,854.929966316826,50,120.905355324443,1865.54115532444,1623.73044467556,"softmax(Q * gaze)",1382.0200361098
9,1744.6358,854.929966316826,50,120.905355324443,1865.54115532444,1623.73044467556,"softmax(Q) * gaze",1536.57231982514
9,1744.6358,854.929966316826,50,120.905355324443,1865.54115532444,1623.73044467556,"softmax(Q) + gaze",1413.63482310008
9,1744.6358,854.929966316826,50,120.905355324443,1865.54115532444,1623.73044467556,"softmax(Q + gaze)",1427.35988687634
10,1816.0602,958.785218638435,50,135.592705960133,1951.65290596013,1680.46749403987,"Q",1405.36994255541
10,1816.0602,958.785218638435,50,135.592705960133,1951.65290596013,1680.46749403987,"Q * gaze",1440.10965221944
10,1816.0602,958.785218638435,50,135.592705960133,1951.65290596013,1680.46749403987,"Q + gaze",1339.61009225492
10,1816.0602,958.785218638435,50,135.592705960133,1951.65290596013,1680.46749403987,"softmax(Q)",1435.07800204125
10,1816.0602,958.785218638435,50,135.592705960133,1951.65290596013,1680.46749403987,"softmax(Q * gaze)",1330.58754060823
10,1816.0602,958.785218638435,50,135.592705960133,1951.65290596013,1680.46749403987,"softmax(Q) * gaze",1479.47257664718
10,1816.0602,958.785218638435,50,135.592705960133,1951.65290596013,1680.46749403987,"softmax(Q) + gaze",1397.17798891505
10,1816.0602,958.785218638435,50,135.592705960133,1951.65290596013,1680.46749403987,"softmax(Q + gaze)",1406.40792149394
11,1825.2656,832.906097101233,50,117.790709870381,1943.05630987038,1707.47489012962,"Q",1409.56478359972
11,1825.2656,832.906097101233,50,117.790709870381,1943.05630987038,1707.47489012962,"Q * gaze",1488.48145437123
11,1825.2656,832.906097101233,50,117.790709870381,1943.05630987038,1707.47489012962,"Q + gaze",1359.3150397544
11,1825.2656,832.906097101233,50,117.790709870381,1943.05630987038,1707.47489012962,"softmax(Q)",1435.61429666175
11,1825.2656,832.906097101233,50,117.790709870381,1943.05630987038,1707.47489012962,"softmax(Q * gaze)",1346.5894371503
11,1825.2656,832.906097101233,50,117.790709870381,1943.05630987038,1707.47489012962,"softmax(Q) * gaze",1543.44832731938
11,1825.2656,832.906097101233,50,117.790709870381,1943.05630987038,1707.47489012962,"softmax(Q) + gaze",1398.6552171978
11,1825.2656,832.906097101233,50,117.790709870381,1943.05630987038,1707.47489012962,"softmax(Q + gaze)",1431.47745745335
12,1736.9062,1058.25051887806,50,149.659223618571,1886.56542361857,1587.24697638143,"Q",1404.47749573869
12,1736.9062,1058.25051887806,50,149.659223618571,1886.56542361857,1587.24697638143,"Q * gaze",1483.5309215594
12,1736.9062,1058.25051887806,50,149.659223618571,1886.56542361857,1587.24697638143,"Q + gaze",1393.41514674745
12,1736.9062,1058.25051887806,50,149.659223618571,1886.56542361857,1587.24697638143,"softmax(Q)",1418.46470474134
12,1736.9062,1058.25051887806,50,149.659223618571,1886.56542361857,1587.24697638143,"softmax(Q * gaze)",1381.48938468516
12,1736.9062,1058.25051887806,50,149.659223618571,1886.56542361857,1587.24697638143,"softmax(Q) * gaze",1550.73923270222
12,1736.9062,1058.25051887806,50,149.659223618571,1886.56542361857,1587.24697638143,"softmax(Q) + gaze",1398.91405566491
12,1736.9062,1058.25051887806,50,149.659223618571,1886.56542361857,1587.24697638143,"softmax(Q + gaze)",1428.18405756565
13,2010.7256,1170.39393325698,50,165.518697373121,2176.24429737312,1845.20690262688,"Q",1401.37809966928
13,2010.7256,1170.39393325698,50,165.518697373121,2176.24429737312,1845.20690262688,"Q * gaze",1520.65116080729
13,2010.7256,1170.39393325698,50,165.518697373121,2176.24429737312,1845.20690262688,"Q + gaze",1362.96694331083
13,2010.7256,1170.39393325698,50,165.518697373121,2176.24429737312,1845.20690262688,"softmax(Q)",1443.98237821639
13,2010.7256,1170.39393325698,50,165.518697373121,2176.24429737312,1845.20690262688,"softmax(Q * gaze)",1369.58947635076
13,2010.7256,1170.39393325698,50,165.518697373121,2176.24429737312,1845.20690262688,"softmax(Q) * gaze",1531.46681586219
13,2010.7256,1170.39393325698,50,165.518697373121,2176.24429737312,1845.20690262688,"softmax(Q) + gaze",1393.4265058519
13,2010.7256,1170.39393325698,50,165.518697373121,2176.24429737312,1845.20690262688,"softmax(Q + gaze)",1388.69258597781
14,1873.7256,1019.13871746158,50,144.127979617368,2017.85357961737,1729.59762038263,"Q",1395.52151741822
14,1873.7256,1019.13871746158,50,144.127979617368,2017.85357961737,1729.59762038263,"Q * gaze",1474.19117984064
14,1873.7256,1019.13871746158,50,144.127979617368,2017.85357961737,1729.59762038263,"Q + gaze",1343.95595785424
14,1873.7256,1019.13871746158,50,144.127979617368,2017.85357961737,1729.59762038263,"softmax(Q)",1412.30008827485
14,1873.7256,1019.13871746158,50,144.127979617368,2017.85357961737,1729.59762038263,"softmax(Q * gaze)",1343.64463655855
14,1873.7256,1019.13871746158,50,144.127979617368,2017.85357961737,1729.59762038263,"softmax(Q) * gaze",1514.09179158193
14,1873.7256,1019.13871746158,50,144.127979617368,2017.85357961737,1729.59762038263,"softmax(Q) + gaze",1392.66403396412
14,1873.7256,1019.13871746158,50,144.127979617368,2017.85357961737,1729.59762038263,"softmax(Q + gaze)",1396.7862079352
15,1812.245,1214.57408907739,50,171.766714928019,1984.01171492802,1640.47828507198,"Q",1379.58597535921
15,1812.245,1214.57408907739,50,171.766714928019,1984.01171492802,1640.47828507198,"Q * gaze",1528.03685659891
15,1812.245,1214.57408907739,50,171.766714928019,1984.01171492802,1640.47828507198,"Q + gaze",1377.67602577658
15,1812.245,1214.57408907739,50,171.766714928019,1984.01171492802,1640.47828507198,"softmax(Q)",1402.1887612126
15,1812.245,1214.57408907739,50,171.766714928019,1984.01171492802,1640.47828507198,"softmax(Q * gaze)",1406.06893599338
15,1812.245,1214.57408907739,50,171.766714928019,1984.01171492802,1640.47828507198,"softmax(Q) * gaze",1544.21152286801
15,1812.245,1214.57408907739,50,171.766714928019,1984.01171492802,1640.47828507198,"softmax(Q) + gaze",1430.4862772881
15,1812.245,1214.57408907739,50,171.766714928019,1984.01171492802,1640.47828507198,"softmax(Q + gaze)",1423.08023263987
16,1734.9286,960.641556745792,50,135.85523181291,1870.78383181291,1599.07336818709,"Q",1364.01343353717
16,1734.9286,960.641556745792,50,135.85523181291,1870.78383181291,1599.07336818709,"Q * gaze",1481.26816796373
16,1734.9286,960.641556745792,50,135.85523181291,1870.78383181291,1599.07336818709,"Q + gaze",1355.28856860477
16,1734.9286,960.641556745792,50,135.85523181291,1870.78383181291,1599.07336818709,"softmax(Q)",1421.68940214794
16,1734.9286,960.641556745792,50,135.85523181291,1870.78383181291,1599.07336818709,"softmax(Q * gaze)",1381.52846371547
16,1734.9286,960.641556745792,50,135.85523181291,1870.78383181291,1599.07336818709,"softmax(Q) * gaze",1529.00445504834
16,1734.9286,960.641556745792,50,135.85523181291,1870.78383181291,1599.07336818709,"softmax(Q) + gaze",1375.02358964458
16,1734.9286,960.641556745792,50,135.85523181291,1870.78383181291,1599.07336818709,"softmax(Q + gaze)",1393.83165460613
17,1774.1066,1038.6698565043,50,146.890099789649,1920.99669978965,1627.21650021035,"Q",1363.79018384502
17,1774.1066,1038.6698565043,50,146.890099789649,1920.99669978965,1627.21650021035,"Q * gaze",1443.08413699285
17,1774.1066,1038.6698565043,50,146.890099789649,1920.99669978965,1627.21650021035,"Q + gaze",1337.71323642329
17,1774.1066,1038.6698565043,50,146.890099789649,1920.99669978965,1627.21650021035,"softmax(Q)",1405.91849138772
17,1774.1066,1038.6698565043,50,146.890099789649,1920.99669978965,1627.21650021035,"softmax(Q * gaze)",1336.37917029803
17,1774.1066,1038.6698565043,50,146.890099789649,1920.99669978965,1627.21650021035,"softmax(Q) * gaze",1442.79798267992
17,1774.1066,1038.6698565043,50,146.890099789649,1920.99669978965,1627.21650021035,"softmax(Q) + gaze",1373.05248748699
17,1774.1066,1038.6698565043,50,146.890099789649,1920.99669978965,1627.21650021035,"softmax(Q + gaze)",1384.22636531084
18,1664.2166,1020.89798907051,50,144.376778194293,1808.59337819429,1519.83982180571,"Q",1372.63496811449
18,1664.2166,1020.89798907051,50,144.376778194293,1808.59337819429,1519.83982180571,"Q * gaze",1496.84253495222
18,1664.2166,1020.89798907051,50,144.376778194293,1808.59337819429,1519.83982180571,"Q + gaze",1354.05400770159
18,1664.2166,1020.89798907051,50,144.376778194293,1808.59337819429,1519.83982180571,"softmax(Q)",1413.08007470122
18,1664.2166,1020.89798907051,50,144.376778194293,1808.59337819429,1519.83982180571,"softmax(Q * gaze)",1366.58024456943
18,1664.2166,1020.89798907051,50,144.376778194293,1808.59337819429,1519.83982180571,"softmax(Q) * gaze",1540.37876892265
18,1664.2166,1020.89798907051,50,144.376778194293,1808.59337819429,1519.83982180571,"softmax(Q) + gaze",1385.61528037634
18,1664.2166,1020.89798907051,50,144.376778194293,1808.59337819429,1519.83982180571,"softmax(Q + gaze)",1412.99816026921
19,1852.1072,1145.51200530689,50,161.99986137662,2014.10706137662,1690.10733862338,"Q",1374.29681902217
19,1852.1072,1145.51200530689,50,161.99986137662,2014.10706137662,1690.10733862338,"Q * gaze",1435.68815039557
19,1852.1072,1145.51200530689,50,161.99986137662,2014.10706137662,1690.10733862338,"Q + gaze",1328.28931257874
19,1852.1072,1145.51200530689,50,161.99986137662,2014.10706137662,1690.10733862338,"softmax(Q)",1366.08145429425
19,1852.1072,1145.51200530689,50,161.99986137662,2014.10706137662,1690.10733862338,"softmax(Q * gaze)",1358.2514691503
19,1852.1072,1145.51200530689,50,161.99986137662,2014.10706137662,1690.10733862338,"softmax(Q) * gaze",1464.62181893555
19,1852.1072,1145.51200530689,50,161.99986137662,2014.10706137662,1690.10733862338,"softmax(Q) + gaze",1367.72724672869
19,1852.1072,1145.51200530689,50,161.99986137662,2014.10706137662,1690.10733862338,"softmax(Q + gaze)",1366.51644329332
20,1513.1276,959.967892264005,50,135.759961268247,1648.88756126825,1377.36763873175,"Q",1362.52622015992
20,1513.1276,959.967892264005,50,135.759961268247,1648.88756126825,1377.36763873175,"Q * gaze",1439.94316291948
20,1513.1276,959.967892264005,50,135.759961268247,1648.88756126825,1377.36763873175,"Q + gaze",1352.70913838527
20,1513.1276,959.967892264005,50,135.759961268247,1648.88756126825,1377.36763873175,"softmax(Q)",1391.71971511013
20,1513.1276,959.967892264005,50,135.759961268247,1648.88756126825,1377.36763873175,"softmax(Q * gaze)",1358.56102230156
20,1513.1276,959.967892264005,50,135.759961268247,1648.88756126825,1377.36763873175,"softmax(Q) * gaze",1503.51358903346
20,1513.1276,959.967892264005,50,135.759961268247,1648.88756126825,1377.36763873175,"softmax(Q) + gaze",1374.44550153062
20,1513.1276,959.967892264005,50,135.759961268247,1648.88756126825,1377.36763873175,"softmax(Q + gaze)",1368.47004057783
21,1701.00734693878,924.050169213807,49,132.007167030544,1833.01451396932,1569.00017990823,"Q",1345.09136803938
21,1701.00734693878,924.050169213807,49,132.007167030544,1833.01451396932,1569.00017990823,"Q * gaze",1429.20810963299
21,1701.00734693878,924.050169213807,49,132.007167030544,1833.01451396932,1569.00017990823,"Q + gaze",1327.66084638315
21,1701.00734693878,924.050169213807,49,132.007167030544,1833.01451396932,1569.00017990823,"softmax(Q)",1365.62528165656
21,1701.00734693878,924.050169213807,49,132.007167030544,1833.01451396932,1569.00017990823,"softmax(Q * gaze)",1328.77364705553
21,1701.00734693878,924.050169213807,49,132.007167030544,1833.01451396932,1569.00017990823,"softmax(Q) * gaze",1516.44202656166
21,1701.00734693878,924.050169213807,49,132.007167030544,1833.01451396932,1569.00017990823,"softmax(Q) + gaze",1369.07667701743
21,1701.00734693878,924.050169213807,49,132.007167030544,1833.01451396932,1569.00017990823,"softmax(Q + gaze)",1368.67765415879
22,1604.1102,956.287099805838,50,135.239418606785,1739.34961860679,1468.87078139322,"Q",1378.97866607536
22,1604.1102,956.287099805838,50,135.239418606785,1739.34961860679,1468.87078139322,"Q * gaze",1489.84380909792
22,1604.1102,956.287099805838,50,135.239418606785,1739.34961860679,1468.87078139322,"Q + gaze",1362.01316722294
22,1604.1102,956.287099805838,50,135.239418606785,1739.34961860679,1468.87078139322,"softmax(Q)",1387.86087626939
22,1604.1102,956.287099805838,50,135.239418606785,1739.34961860679,1468.87078139322,"softmax(Q * gaze)",1349.26580766627
22,1604.1102,956.287099805838,50,135.239418606785,1739.34961860679,1468.87078139322,"softmax(Q) * gaze",1505.89952444265
22,1604.1102,956.287099805838,50,135.239418606785,1739.34961860679,1468.87078139322,"softmax(Q) + gaze",1382.18447978638
22,1604.1102,956.287099805838,50,135.239418606785,1739.34961860679,1468.87078139322,"softmax(Q + gaze)",1375.56950136269
23,1549.7378,810.110691719297,50,114.566952725288,1664.30475272529,1435.17084727471,"Q",1370.83721882754
23,1549.7378,810.110691719297,50,114.566952725288,1664.30475272529,1435.17084727471,"Q * gaze",1451.33666755282
23,1549.7378,810.110691719297,50,114.566952725288,1664.30475272529,1435.17084727471,"Q + gaze",1308.2255558778
23,1549.7378,810.110691719297,50,114.566952725288,1664.30475272529,1435.17084727471,"softmax(Q)",1388.82884150762
23,1549.7378,810.110691719297,50,114.566952725288,1664.30475272529,1435.17084727471,"softmax(Q * gaze)",1326.5484716672
23,1549.7378,810.110691719297,50,114.566952725288,1664.30475272529,1435.17084727471,"softmax(Q) * gaze",1459.00756935117
